"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 28 13:09:51 GMT 2024","Wed Aug 28 13:09:51 GMT 2024","149","","test_example","TestApi","","","test_updating_resource",""
"failed","Wed Aug 28 13:09:51 GMT 2024","Wed Aug 28 13:09:51 GMT 2024","129","","test_example","TestApi","","","test_patch_updating_resource",""
"passed","Wed Aug 28 13:09:51 GMT 2024","Wed Aug 28 13:09:51 GMT 2024","61","","test_example","TestApi","","","test_posts_1",""
"passed","Wed Aug 28 13:09:51 GMT 2024","Wed Aug 28 13:09:51 GMT 2024","158","","test_example","TestApi","","","test_get_comments",""
"passed","Wed Aug 28 13:09:52 GMT 2024","Wed Aug 28 13:09:52 GMT 2024","127","","test_example","TestApi","","","test_get_albums_photo",""
"passed","Wed Aug 28 13:09:52 GMT 2024","Wed Aug 28 13:09:52 GMT 2024","140","","test_example","TestApi","","","test_get_users_posts",""
"passed","Wed Aug 28 13:09:52 GMT 2024","Wed Aug 28 13:09:52 GMT 2024","136","","test_example","TestApi","","","test_get_users_todos",""
"passed","Wed Aug 28 13:09:51 GMT 2024","Wed Aug 28 13:09:52 GMT 2024","115","","test_example","TestApi","","","test_get_albums_photo",""
"passed","Wed Aug 28 13:09:51 GMT 2024","Wed Aug 28 13:09:51 GMT 2024","119","","test_example","TestApi","","","test_delete_resource",""
"passed","Wed Aug 28 13:09:51 GMT 2024","Wed Aug 28 13:09:51 GMT 2024","178","","test_example","TestApi","","","test_post_creating_resource",""
"passed","Wed Aug 28 13:09:51 GMT 2024","Wed Aug 28 13:09:51 GMT 2024","36","","test_example","TestApi","","","test_posts_all",""
