"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 28 13:15:15 GMT 2024","Wed Aug 28 13:15:15 GMT 2024","27","","test_example","TestApi","","","test_posts_all",""
"passed","Wed Aug 28 13:15:17 GMT 2024","Wed Aug 28 13:15:17 GMT 2024","22","","test_example","TestApi","","","test_get_albums_photo",""
"passed","Wed Aug 28 13:15:17 GMT 2024","Wed Aug 28 13:15:17 GMT 2024","33","","test_example","TestApi","","","test_delete_resource",""
"passed","Wed Aug 28 13:15:17 GMT 2024","Wed Aug 28 13:15:17 GMT 2024","38","","test_example","TestApi","","","test_get_users_albums",""
"passed","Wed Aug 28 13:15:15 GMT 2024","Wed Aug 28 13:15:15 GMT 2024","43","","test_example","TestApi","","","test_post_creating_resource",""
"passed","Wed Aug 28 13:15:17 GMT 2024","Wed Aug 28 13:15:17 GMT 2024","38","","test_example","TestApi","","","test_get_users_posts",""
"passed","Wed Aug 28 13:15:15 GMT 2024","Wed Aug 28 13:15:15 GMT 2024","57","","test_example","TestApi","","","test_updating_resource",""
"passed","Wed Aug 28 13:15:17 GMT 2024","Wed Aug 28 13:15:17 GMT 2024","19","","test_example","TestApi","","","test_get_comments",""
"passed","Wed Aug 28 13:15:17 GMT 2024","Wed Aug 28 13:15:17 GMT 2024","35","","test_example","TestApi","","","test_get_users_todos",""
"failed","Wed Aug 28 13:15:15 GMT 2024","Wed Aug 28 13:15:17 GMT 2024","1084","","test_example","TestApi","","","test_patch_updating_resource",""
"passed","Wed Aug 28 13:15:15 GMT 2024","Wed Aug 28 13:15:15 GMT 2024","34","","test_example","TestApi","","","test_posts_1",""
