"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 28 13:11:37 GMT 2024","Wed Aug 28 13:11:37 GMT 2024","52","","test_example","TestApi","","","test_updating_resource",""
"passed","Wed Aug 28 13:11:37 GMT 2024","Wed Aug 28 13:11:37 GMT 2024","47","","test_example","TestApi","","","test_delete_resource",""
"passed","Wed Aug 28 13:11:37 GMT 2024","Wed Aug 28 13:11:37 GMT 2024","38","","test_example","TestApi","","","test_get_albums_photo",""
"passed","Wed Aug 28 13:11:37 GMT 2024","Wed Aug 28 13:11:37 GMT 2024","39","","test_example","TestApi","","","test_get_users_posts",""
"passed","Wed Aug 28 13:11:37 GMT 2024","Wed Aug 28 13:11:37 GMT 2024","40","","test_example","TestApi","","","test_get_users_todos",""
"failed","Wed Aug 28 13:11:37 GMT 2024","Wed Aug 28 13:11:37 GMT 2024","46","","test_example","TestApi","","","test_patch_updating_resource",""
"passed","Wed Aug 28 13:11:37 GMT 2024","Wed Aug 28 13:11:37 GMT 2024","17","","test_example","TestApi","","","test_get_comments",""
"passed","Wed Aug 28 13:11:37 GMT 2024","Wed Aug 28 13:11:37 GMT 2024","30","","test_example","TestApi","","","test_posts_1",""
"passed","Wed Aug 28 13:11:37 GMT 2024","Wed Aug 28 13:11:37 GMT 2024","44","","test_example","TestApi","","","test_posts_all",""
"passed","Wed Aug 28 13:11:37 GMT 2024","Wed Aug 28 13:11:37 GMT 2024","37","","test_example","TestApi","","","test_get_albums_photo",""
"passed","Wed Aug 28 13:11:37 GMT 2024","Wed Aug 28 13:11:37 GMT 2024","72","","test_example","TestApi","","","test_post_creating_resource",""
